Date,Open,High,Low,Close,GAP up/down,Range,O-C,C-C,LOD>P.Close,P.Close>High,,,
12/6/17,"2,626.24","2,634.41","2,624.75","2,629.27",-3.33,9.66,3.03,-0.3,-4.82,-4.84,,,
12/7/17,"2,628.38","2,640.99","2,626.53","2,636.98",-0.89,14.46,8.6,7.71,-2.74,-11.72,,,
12/8/17,"2,646.21","2,651.65","2,644.10","2,651.50",9.23,7.55,5.29,14.52,7.12,-14.67,,,
12/11/17,"2,652.19","2,660.33","2,651.47","2,659.99",0.69,8.86,7.8,8.49,-0.03,-8.83,,,
12/12/17,"2,661.73","2,669.72","2,659.78","2,664.11",1.74,9.94,2.38,4.12,-0.21,-9.73,,,
12/13/17,"2,667.59","2,671.88","2,662.85","2,662.85",3.48,9.03,-4.74,-1.26,-1.26,-7.77,,,
12/14/17,"2,665.87","2,668.09","2,652.01","2,652.01",3.02,16.08,-13.86,-10.84,-10.84,-5.24,,,
12/15/17,"2,660.63","2,679.63","2,659.14","2,675.81",8.62,20.49,15.18,23.8,7.13,-27.62,,,
12/18/17,"2,685.92","2,694.97","2,685.92","2,690.16",10.11,9.05,4.24,14.35,10.11,-19.16,,,
12/19/17,"2,692.71","2,694.44","2,680.74","2,681.47",2.55,13.7,-11.24,-8.69,-9.42,-4.28,,,
12/20/17,"2,688.18","2,691.01","2,676.11","2,679.25",6.71,14.9,-8.93,-2.22,-5.36,-9.54,,,
12/21/17,"2,683.02","2,692.64","2,682.40","2,684.57",3.77,10.24,1.55,5.32,3.15,-13.39,,,
12/22/17,"2,684.22","2,685.35","2,678.13","2,683.34",-0.35,7.22,-0.88,-1.23,-6.44,-0.78,,,
12/26/17,"2,679.09","2,682.74","2,677.96","2,680.50",-4.25,4.78,1.41,-2.84,-5.38,0.6,,,
12/27/17,"2,682.10","2,685.64","2,678.91","2,682.62",1.6,6.73,0.52,2.12,-1.59,-5.14,,,
12/28/17,"2,686.10","2,687.66","2,682.69","2,687.54",3.48,4.97,1.44,4.92,0.07,-5.04,,,
12/29/17,"2,689.15","2,692.12","2,673.61","2,673.61",1.61,18.51,-15.54,-13.93,-13.93,-4.58,,,
1/2/18,"2,683.73","2,695.89","2,682.36","2,695.81",10.12,13.53,12.08,22.2,8.75,-22.28,,,
1/3/18,"2,697.85","2,714.37","2,697.77","2,713.06",2.04,16.6,15.21,17.25,1.96,-18.56,,,
1/4/18,"2,719.31","2,729.29","2,719.07","2,723.99",6.25,10.22,4.68,10.93,6.01,-16.23,,,
1/5/18,"2,731.33","2,743.45","2,727.92","2,743.15",7.34,15.53,11.82,19.16,3.93,-19.46,,,
1/8/18,"2,742.67","2,748.51","2,737.60","2,747.71",-0.48,10.91,5.04,4.56,-5.55,-5.36,,,
1/9/18,"2,751.15","2,759.14","2,747.86","2,751.29",3.44,11.28,0.14,3.58,0.15,-11.43,,,
1/10/18,"2,745.55","2,750.80","2,736.06","2,748.23",-5.74,14.74,2.68,-3.06,-15.23,0.49,,,
1/11/18,"2,752.97","2,767.56","2,752.78","2,767.56",4.74,14.78,14.59,19.33,4.55,-19.33,,,
1/12/18,"2,770.18","2,787.85","2,769.64","2,786.24",2.62,18.21,16.06,18.68,2.08,-20.29,,,
1/16/18,"2,798.96","2,807.54","2,768.64","2,776.42",12.72,38.9,-22.54,-9.82,-17.6,-21.3,,,
1/17/18,"2,784.99","2,807.04","2,778.38","2,802.56",8.57,28.66,17.57,26.14,1.96,-30.62,,,
1/18/18,"2,802.40","2,805.83","2,792.56","2,798.03",-0.16,13.27,-4.37,-4.53,-10,-3.27,,,
1/19/18,"2,802.60","2,810.33","2,798.08","2,810.30",4.57,12.25,7.7,12.27,0.05,-12.3,,,
1/22/18,"2,809.16","2,833.03","2,808.12","2,832.97",-1.14,24.91,23.81,22.67,-2.18,-22.73,,,
1/23/18,"2,835.05","2,842.24","2,830.59","2,839.13",2.08,11.65,4.08,6.16,-2.38,-9.27,,,
1/24/18,"2,845.42","2,852.97","2,824.81","2,837.54",6.29,28.16,-7.88,-1.59,-14.32,-13.84,,,
1/25/18,"2,846.24","2,848.56","2,830.94","2,839.25",8.7,17.62,-6.99,1.71,-6.6,-11.02,,,
1/26/18,"2,847.48","2,872.87","2,846.18","2,872.87",8.23,26.69,25.39,33.62,6.93,-33.62,,,
1/29/18,"2,867.23","2,870.62","2,851.48","2,853.53",-5.64,19.14,-13.7,-19.34,-21.39,2.25,,,
1/30/18,"2,832.74","2,837.75","2,818.27","2,822.43",-20.79,19.48,-10.31,-31.1,-35.26,15.78,,,
1/31/18,"2,832.41","2,839.26","2,813.04","2,823.81",9.98,26.22,-8.6,1.38,-9.39,-16.83,,,
2/1/18,"2,816.45","2,835.96","2,812.70","2,821.98",-7.36,23.26,5.53,-1.83,-11.11,-12.15,,,
2/2/18,"2,808.92","2,808.92","2,759.97","2,762.13",-13.06,48.95,-46.79,-59.85,-62.01,13.06,,,
2/5/18,"2,741.06","2,763.39","2,638.17","2,648.94",-21.07,125.22,-92.12,-113.19,-123.96,-1.26,,,
2/6/18,"2,614.78","2,701.04","2,593.07","2,695.14",-34.16,107.97,80.36,46.2,-55.87,-52.1,,,
2/7/18,"2,690.95","2,727.67","2,681.33","2,681.66",-4.19,46.34,-9.29,-13.48,-13.81,-32.53,,,
2/8/18,"2,685.01","2,685.27","2,580.56","2,581.00",3.35,104.71,-104.01,-100.66,-101.1,-3.61,,,
2/9/18,"2,601.78","2,638.67","2,532.69","2,619.55",20.78,105.98,17.77,38.55,-48.31,-57.67,,,
2/12/18,"2,636.75","2,672.61","2,622.45","2,656.00",17.2,50.16,19.25,36.45,2.9,-53.06,,,
2/13/18,"2,646.27","2,668.84","2,637.08","2,662.94",-9.73,31.76,16.67,6.94,-18.92,-12.84,,,
2/14/18,"2,651.21","2,702.10","2,648.87","2,698.63",-11.73,53.23,47.42,35.69,-14.07,-39.16,,,
2/15/18,"2,713.46","2,731.51","2,689.82","2,731.20",14.83,41.69,17.74,32.57,-8.81,-32.88,,,
2/16/18,"2,727.14","2,754.42","2,725.11","2,732.22",-4.06,29.31,5.08,1.02,-6.09,-23.22,,,
2/20/18,"2,726.01","2,737.60","2,706.76","2,716.26",-6.21,30.84,-9.75,-15.96,-25.46,-5.38,,,
2/21/18,"2,720.53","2,747.75","2,701.29","2,701.33",4.27,46.46,-19.2,-14.93,-14.97,-31.49,,,
2/22/18,"2,710.42","2,731.26","2,697.77","2,703.96",9.09,33.49,-6.46,2.63,-3.56,-29.93,,,
2/23/18,"2,715.80","2,747.76","2,713.74","2,747.30",11.84,34.02,31.5,43.34,9.78,-43.8,,,
2/26/18,"2,757.37","2,780.64","2,753.78","2,779.60",10.07,26.86,22.23,32.3,6.48,-33.34,,,
2/27/18,"2,780.45","2,789.15","2,744.22","2,744.28",0.85,44.93,-36.17,-35.32,-35.38,-9.55,,,
2/28/18,"2,753.78","2,761.52","2,713.54","2,713.83",9.5,47.98,-39.95,-30.45,-30.74,-17.24,,,
3/1/18,"2,715.22","2,730.89","2,659.65","2,677.67",1.39,71.24,-37.55,-36.16,-54.18,-17.06,,,
3/2/18,"2,658.89","2,696.25","2,647.32","2,691.25",-18.78,48.93,32.36,13.58,-30.35,-18.58,,,
3/5/18,"2,681.06","2,728.09","2,675.75","2,720.94",-10.19,52.34,39.88,29.69,-15.5,-36.84,,,
3/6/18,"2,730.18","2,732.08","2,711.26","2,728.12",9.24,20.82,-2.06,7.18,-9.68,-11.14,,,
3/7/18,"2,710.18","2,730.60","2,701.74","2,726.80",-17.94,28.86,16.62,-1.32,-26.38,-2.48,,,
3/8/18,"2,732.75","2,740.45","2,722.65","2,738.97",5.95,17.8,6.22,12.17,-4.15,-13.65,,,
3/9/18,"2,752.91","2,786.57","2,751.54","2,786.57",13.94,35.03,33.66,47.6,12.57,-47.6,,,
3/12/18,"2,790.54","2,796.98","2,779.26","2,783.02",3.97,17.72,-7.52,-3.55,-7.31,-10.41,,,
3/13/18,"2,792.31","2,801.90","2,758.68","2,765.31",9.29,43.22,-27,-17.71,-24.34,-18.88,,,
3/14/18,"2,774.06","2,777.11","2,744.38","2,749.48",8.75,32.73,-24.58,-15.83,-20.93,-11.8,,,
3/15/18,"2,754.27","2,763.03","2,741.47","2,747.33",4.79,21.56,-6.94,-2.15,-8.01,-13.55,,,
3/16/18,"2,750.57","2,761.85","2,749.97","2,752.01",3.24,11.88,1.44,4.68,2.64,-14.52,,,
3/19/18,"2,741.38","2,741.38","2,694.59","2,712.92",-10.63,46.79,-28.46,-39.09,-57.42,10.63,,,
3/20/18,"2,715.05","2,724.22","2,710.05","2,716.94",2.13,14.17,1.89,4.02,-2.87,-11.3,,,
3/21/18,"2,714.99","2,739.14","2,709.79","2,711.93",-1.95,29.35,-3.06,-5.01,-7.15,-22.2,,,
3/22/18,"2,691.36","2,695.68","2,641.59","2,643.69",-20.57,54.09,-47.67,-68.24,-70.34,16.25,,,
3/23/18,"2,646.71","2,657.67","2,585.89","2,588.26",3.02,71.78,-58.45,-55.43,-57.8,-13.98,,,
3/26/18,"2,619.35","2,661.36","2,601.81","2,658.55",31.09,59.55,39.2,70.29,13.55,-73.1,,,
3/27/18,"2,667.57","2,674.78","2,596.12","2,612.62",9.02,78.66,-54.95,-45.93,-62.43,-16.23,,,
3/28/18,"2,611.30","2,632.65","2,593.06","2,605.00",-1.32,39.59,-6.3,-7.62,-19.56,-20.03,,,
3/29/18,"2,614.41","2,659.07","2,609.72","2,640.87",9.41,49.35,26.46,35.87,4.72,-54.07,,,
4/2/18,"2,633.45","2,638.30","2,553.80","2,581.88",-7.42,84.5,-51.57,-58.99,-87.07,2.57,,,
4/3/18,"2,592.17","2,619.14","2,575.49","2,614.45",10.29,43.65,22.28,32.57,-6.39,-37.26,,,
4/4/18,"2,584.04","2,649.86","2,573.61","2,644.69",-30.41,76.25,60.65,30.24,-40.84,-35.41,,,
4/5/18,"2,657.36","2,672.08","2,649.58","2,662.84",12.67,22.5,5.48,18.15,4.89,-27.39,,,
4/6/18,"2,645.82","2,656.88","2,586.27","2,604.47",-17.02,70.61,-41.35,-58.37,-76.57,5.96,,,
4/9/18,"2,617.18","2,653.55","2,610.79","2,613.16",12.71,42.76,-4.02,8.69,6.32,-49.08,,,
4/10/18,"2,638.41","2,665.45","2,635.78","2,656.87",25.25,29.67,18.46,43.71,22.62,-52.29,,,
4/11/18,"2,643.89","2,661.43","2,639.25","2,642.19",-12.98,22.18,-1.7,-14.68,-17.62,-4.56,,,
4/12/18,"2,653.83","2,674.72","2,653.83","2,663.99",11.64,20.89,10.16,21.8,11.64,-32.53,,,
4/13/18,"2,676.90","2,680.26","2,645.05","2,656.30",12.91,35.21,-20.6,-7.69,-18.94,-16.27,,,
4/16/18,"2,670.10","2,686.49","2,665.16","2,677.84",13.8,21.33,7.74,21.54,8.86,-30.19,,,
4/17/18,"2,692.74","2,713.34","2,692.05","2,706.39",14.9,21.29,13.65,28.55,14.21,-35.5,,,
4/18/18,"2,710.11","2,717.49","2,703.63","2,708.64",3.72,13.86,-1.47,2.25,-2.76,-11.1,,,
4/19/18,"2,701.16","2,702.84","2,681.90","2,693.13",-7.48,20.94,-8.03,-15.51,-26.74,5.8,,,
4/20/18,"2,692.56","2,693.94","2,660.61","2,670.14",-0.57,33.33,-22.42,-22.99,-32.52,-0.81,,,
4/23/18,"2,675.40","2,682.86","2,657.99","2,670.29",5.26,24.87,-5.11,0.15,-12.15,-12.72,,,
4/24/18,"2,680.80","2,683.55","2,617.32","2,634.56",10.51,66.23,-46.24,-35.73,-52.97,-13.26,,,
4/25/18,"2,634.92","2,645.30","2,612.67","2,639.40",0.36,32.63,4.48,4.84,-21.89,-10.74,,,
4/26/18,"2,651.65","2,676.48","2,647.16","2,666.94",12.25,29.32,15.29,27.54,7.76,-37.08,,,
4/27/18,"2,675.47","2,677.35","2,659.01","2,669.91",8.53,18.34,-5.56,2.97,-7.93,-10.41,,,
4/30/18,"2,675.05","2,682.92","2,648.04","2,648.05",5.14,34.88,-27,-21.86,-21.87,-13.01,,,
5/1/18,"2,643.64","2,655.27","2,625.41","2,654.80",-4.41,29.86,11.16,6.75,-22.64,-7.22,,,
5/2/18,"2,654.24","2,660.87","2,631.70","2,635.67",-0.56,29.17,-18.57,-19.13,-23.1,-6.07,,,
5/3/18,"2,628.08","2,637.14","2,594.62","2,629.73",-7.59,42.52,1.65,-5.94,-41.05,-1.47,,,
5/4/18,"2,621.45","2,670.93","2,615.32","2,663.42",-8.28,55.61,41.97,33.69,-14.41,-41.2,,,
5/7/18,"2,669.36","2,683.35","2,664.70","2,672.63",5.94,18.65,3.27,9.21,1.28,-19.93,,,
5/8/18,"2,670.26","2,676.34","2,655.20","2,671.92",-2.37,21.14,1.66,-0.71,-17.43,-3.71,,,
5/9/18,"2,678.12","2,701.27","2,674.14","2,697.79",6.2,27.13,19.67,25.87,2.22,-29.35,,,
5/10/18,"2,705.02","2,726.11","2,704.54","2,723.07",7.23,21.57,18.05,25.28,6.75,-28.32,,,
5/11/18,"2,722.70","2,732.86","2,717.45","2,727.72",-0.37,15.41,5.02,4.65,-5.62,-9.79,,,
5/14/18,"2,733.37","2,742.10","2,725.47","2,730.13",5.65,16.63,-3.24,2.41,-2.25,-14.38,,,
5/15/18,"2,718.59","2,718.59","2,701.91","2,711.45",-11.54,16.68,-7.14,-18.68,-28.22,11.54,,,
5/16/18,"2,712.62","2,727.76","2,712.17","2,722.46",1.17,15.59,9.84,11.01,0.72,-16.31,,,
5/17/18,"2,719.71","2,731.96","2,711.36","2,720.13",-2.75,20.6,0.42,-2.33,-11.1,-9.5,,,
5/18/18,"2,717.35","2,719.50","2,709.18","2,712.97",-2.78,10.32,-4.38,-7.16,-10.95,0.63,,,
5/21/18,"2,725.95","2,739.19","2,725.70","2,733.01",12.98,13.49,7.06,20.04,12.73,-26.22,,,
5/22/18,"2,738.34","2,742.24","2,721.88","2,724.44",5.33,20.36,-13.9,-8.57,-11.13,-9.23,,,
5/23/18,"2,713.98","2,733.33","2,709.54","2,733.29",-10.46,23.79,19.31,8.85,-14.9,-8.89,,,
5/24/18,"2,730.94","2,731.97","2,707.38","2,727.76",-2.35,24.59,-3.18,-5.53,-25.91,1.32,,,
5/25/18,"2,723.60","2,727.36","2,714.99","2,721.33",-4.16,12.37,-2.27,-6.43,-12.77,0.4,,,
5/29/18,"2,705.11","2,710.67","2,676.81","2,689.86",-16.22,33.86,-15.25,-31.47,-44.52,10.66,,,
5/30/18,"2,702.43","2,729.34","2,702.43","2,724.01",12.57,26.91,21.58,34.15,12.57,-39.48,,,
5/31/18,"2,720.98","2,722.50","2,700.68","2,705.27",-3.03,21.82,-15.71,-18.74,-23.33,1.51,,,
6/1/18,"2,718.70","2,736.93","2,718.70","2,734.62",13.43,18.23,15.92,29.35,13.43,-31.66,,,
6/4/18,"2,741.67","2,749.16","2,740.54","2,746.87",7.05,8.62,5.2,12.25,5.92,-14.54,,,
6/5/18,"2,748.46","2,752.61","2,739.51","2,748.80",1.59,13.1,0.34,1.93,-7.36,-5.74,,,
6/6/18,"2,753.25","2,772.39","2,748.46","2,772.35",4.45,23.93,19.1,23.55,-0.34,-23.59,,,
6/7/18,"2,774.84","2,779.90","2,760.16","2,770.37",2.49,19.74,-4.47,-1.98,-12.19,-7.55,,,
6/8/18,"2,765.84","2,779.39","2,763.59","2,779.03",-4.53,15.8,13.19,8.66,-6.78,-9.02,,,
6/11/18,"2,780.18","2,790.21","2,780.17","2,782.00",1.15,10.04,1.82,2.97,1.14,-11.18,,,
6/12/18,"2,785.60","2,789.80","2,778.78","2,786.85",3.6,11.02,1.25,4.85,-3.22,-7.8,,,
6/13/18,"2,787.94","2,791.47","2,774.65","2,775.63",1.09,16.82,-12.31,-11.22,-12.2,-4.62,,,
6/14/18,"2,783.21","2,789.06","2,776.52","2,782.49",7.58,12.54,-0.72,6.86,0.89,-13.43,,,
6/15/18,"2,777.78","2,782.81","2,761.73","2,779.66",-4.71,21.08,1.88,-2.83,-20.76,-0.32,,,
6/18/18,"2,765.79","2,774.99","2,757.12","2,773.75",-13.87,17.87,7.96,-5.91,-22.54,4.67,,,
6/19/18,"2,752.01","2,765.05","2,743.19","2,762.59",-21.74,21.86,10.58,-11.16,-30.56,8.7,,,
6/20/18,"2,769.73","2,774.86","2,763.91","2,767.32",7.14,10.95,-2.41,4.73,1.32,-12.27,,,
6/21/18,"2,769.28","2,769.28","2,744.39","2,749.76",1.96,24.89,-19.52,-17.56,-22.93,-1.96,,,
6/22/18,"2,760.79","2,764.17","2,752.68","2,754.88",11.03,11.49,-5.91,5.12,2.92,-14.41,,,
6/25/18,"2,742.94","2,742.94","2,698.67","2,717.07",-11.94,44.27,-25.87,-37.81,-56.21,11.94,,,
6/26/18,"2,722.12","2,732.91","2,715.60","2,723.06",5.05,17.31,0.94,5.99,-1.47,-15.84,,,
6/27/18,"2,728.45","2,746.09","2,699.38","2,699.63",5.39,46.71,-28.82,-23.43,-23.68,-23.03,,,
6/28/18,"2,698.69","2,724.34","2,691.99","2,716.31",-0.94,32.35,17.62,16.68,-7.64,-24.71,,,
6/29/18,"2,727.13","2,743.26","2,718.03","2,718.37",10.82,25.23,-8.76,2.06,1.72,-26.95,,,
7/2/18,"2,704.95","2,727.26","2,698.95","2,726.71",-13.42,28.31,21.76,8.34,-19.42,-8.89,,,
7/3/18,"2,733.27","2,736.58","2,711.16","2,713.22",6.56,25.42,-20.05,-13.49,-15.55,-9.87,,,
7/5/18,"2,724.19","2,737.83","2,716.02","2,736.61",10.97,21.81,12.42,23.39,2.8,-24.61,,,
7/6/18,"2,737.68","2,764.41","2,733.52","2,759.82",1.07,30.89,22.14,23.21,-3.09,-27.8,,,
7/9/18,"2,768.51","2,784.65","2,768.51","2,784.17",8.69,16.14,15.66,24.35,8.69,-24.83,,,
7/10/18,"2,788.56","2,795.58","2,786.24","2,793.84",4.39,9.34,5.28,9.67,2.07,-11.41,,,
7/11/18,"2,779.82","2,785.91","2,770.77","2,774.02",-14.02,15.14,-5.8,-19.82,-23.07,7.93,,,
7/12/18,"2,783.14","2,799.22","2,781.53","2,798.29",9.12,17.69,15.15,24.27,7.51,-25.2,,,
7/13/18,"2,796.93","2,804.53","2,791.69","2,801.31",-1.36,12.84,4.38,3.02,-6.6,-6.24,,,
7/16/18,"2,801.43","2,803.71","2,793.39","2,798.43",0.12,10.32,-3,-2.88,-7.92,-2.4,,,
7/17/18,"2,789.34","2,814.19","2,789.24","2,809.55",-9.09,24.95,20.21,11.12,-9.19,-15.76,,,
7/18/18,"2,811.35","2,816.76","2,805.89","2,815.62",1.8,10.87,4.27,6.07,-3.66,-7.21,,,
7/19/18,"2,809.37","2,812.05","2,799.77","2,804.49",-6.25,12.28,-4.88,-11.13,-15.85,3.57,,,
7/20/18,"2,804.55","2,809.70","2,800.01","2,801.83",0.06,9.69,-2.72,-2.66,-4.48,-5.21,,,
7/23/18,"2,799.17","2,808.61","2,795.14","2,806.98",-2.66,13.47,7.81,5.15,-6.69,-6.78,,,
7/24/18,"2,820.68","2,829.99","2,811.12","2,820.40",13.7,18.87,-0.28,13.42,4.14,-23.01,,,
7/25/18,"2,817.73","2,848.03","2,817.73","2,846.07",-2.67,30.3,28.34,25.67,-2.67,-27.63,,,
7/26/18,"2,835.49","2,845.57","2,835.26","2,837.44",-10.58,10.31,1.95,-8.63,-10.81,0.5,,,
7/27/18,"2,842.35","2,843.17","2,808.34","2,818.82",4.91,34.83,-23.53,-18.62,-29.1,-5.73,,,
7/30/18,"2,819.00","2,821.74","2,798.11","2,802.60",0.18,23.63,-16.4,-16.22,-20.71,-2.92,,,
7/31/18,"2,809.73","2,824.46","2,808.06","2,816.29",7.13,16.4,6.56,13.69,5.46,-21.86,,,
8/1/18,"2,821.17","2,825.83","2,805.85","2,813.36",4.88,19.98,-7.81,-2.93,-10.44,-9.54,,,
8/2/18,"2,800.48","2,829.91","2,796.34","2,827.22",-12.88,33.57,26.74,13.86,-17.02,-16.55,,,
8/3/18,"2,829.62","2,840.38","2,827.37","2,840.35",2.4,13.01,10.73,13.13,0.15,-13.16,,,
8/6/18,"2,840.29","2,853.29","2,835.98","2,850.40",-0.06,17.31,10.11,10.05,-4.37,-12.94,,,
8/7/18,"2,855.92","2,863.43","2,855.92","2,858.45",5.52,7.51,2.53,8.05,5.52,-13.03,,,
8/8/18,"2,856.79","2,862.44","2,853.09","2,857.70",-1.66,9.35,0.91,-0.75,-5.36,-3.99,,,
8/9/18,"2,857.19","2,862.48","2,851.98","2,853.58",-0.51,10.5,-3.61,-4.12,-5.72,-4.78,,,
8/10/18,"2,839.64","2,842.20","2,825.81","2,833.28",-13.94,16.39,-6.36,-20.3,-27.77,11.38,,,
8/13/18,"2,835.46","2,843.40","2,819.88","2,821.93",2.18,23.52,-13.53,-11.35,-13.4,-10.12,,,
8/14/18,"2,827.88","2,843.11","2,826.58","2,839.96",5.95,16.53,12.08,18.03,4.65,-21.18,,,
8/15/18,"2,827.95","2,827.95","2,802.49","2,818.37",-12.01,25.46,-9.58,-21.59,-37.47,12.01,,,
8/16/18,"2,831.44","2,850.49","2,831.44","2,840.69",13.07,19.05,9.25,22.32,13.07,-32.12,,,
8/17/18,"2,838.32","2,855.63","2,833.73","2,850.13",-2.37,21.9,11.81,9.44,-6.96,-14.94,,,
8/20/18,"2,853.93","2,859.76","2,850.62","2,857.05",3.8,9.14,3.12,6.92,0.49,-9.63,,,
8/21/18,"2,861.51","2,873.23","2,861.32","2,862.96",4.46,11.91,1.45,5.91,4.27,-16.18,,,
8/22/18,"2,860.99","2,867.54","2,856.05","2,861.82",-1.97,11.49,0.83,-1.14,-6.91,-4.58,,,
8/23/18,"2,860.29","2,868.78","2,854.03","2,856.98",-1.53,14.75,-3.31,-4.84,-7.79,-6.96,,,
8/24/18,"2,862.35","2,876.16","2,862.35","2,874.69",5.37,13.81,12.34,17.71,5.37,-19.18,,,
8/27/18,"2,884.69","2,898.25","2,884.69","2,896.74",10,13.56,12.05,22.05,10,-23.56,,,
8/28/18,"2,901.45","2,903.77","2,893.50","2,897.52",4.71,10.27,-3.93,0.78,-3.24,-7.03,,,
8/29/18,"2,900.62","2,916.50","2,898.40","2,914.04",3.1,18.1,13.42,16.52,0.88,-18.98,,,
8/30/18,"2,908.94","2,912.46","2,895.22","2,901.13",-5.1,17.24,-7.81,-12.91,-18.82,1.58,,,
8/31/18,"2,898.37","2,906.32","2,891.73","2,901.52",-2.76,14.59,3.15,0.39,-9.4,-5.19,,,
9/4/18,"2,896.96","2,900.18","2,885.13","2,896.72",-4.56,15.05,-0.24,-4.8,-16.39,1.34,,,
9/5/18,"2,891.59","2,894.21","2,876.92","2,888.60",-5.13,17.29,-2.99,-8.12,-19.8,2.51,,,
9/6/18,"2,888.64","2,892.05","2,867.29","2,878.05",0.04,24.76,-10.59,-10.55,-21.31,-3.45,,,
9/7/18,"2,868.26","2,883.81","2,864.12","2,871.68",-9.79,19.69,3.42,-6.37,-13.93,-5.76,,,
9/10/18,"2,881.39","2,886.93","2,875.94","2,877.13",9.71,10.99,-4.26,5.45,4.26,-15.25,,,
9/11/18,"2,871.57","2,892.52","2,866.78","2,887.89",-5.56,25.74,16.32,10.76,-10.35,-15.39,,,
9/12/18,"2,888.29","2,894.65","2,879.20","2,888.92",0.4,15.45,0.63,1.03,-8.69,-6.76,,,
9/13/18,"2,896.85","2,906.76","2,896.39","2,904.18",7.93,10.37,7.33,15.26,7.47,-17.84,,,
9/14/18,"2,906.38","2,908.30","2,895.77","2,904.98",2.2,12.53,-1.4,0.8,-8.41,-4.12,,,
9/17/18,"2,903.83","2,904.65","2,886.16","2,888.80",-1.15,18.49,-15.03,-16.18,-18.82,0.33,,,
9/18/18,"2,890.74","2,911.17","2,890.43","2,904.31",1.94,20.74,13.57,15.51,1.63,-22.37,,,
9/19/18,"2,906.60","2,912.36","2,903.82","2,907.95",2.29,8.54,1.35,3.64,-0.49,-8.05,,,
9/20/18,"2,919.73","2,934.80","2,919.73","2,930.75",11.78,15.07,11.02,22.8,11.78,-26.85,,,
9/21/18,"2,936.76","2,940.91","2,927.11","2,929.67",6.01,13.8,-7.09,-1.08,-3.64,-10.16,,,
9/24/18,"2,921.83","2,923.79","2,912.63","2,919.37",-7.84,11.16,-2.46,-10.3,-17.04,5.88,,,
9/25/18,"2,921.75","2,923.95","2,913.70","2,915.56",2.38,10.25,-6.19,-3.81,-5.67,-4.58,,,
9/26/18,"2,916.98","2,931.15","2,903.28","2,905.97",1.42,27.87,-11.01,-9.59,-12.28,-15.59,,,
9/27/18,"2,911.65","2,927.22","2,909.27","2,914.00",5.68,17.95,2.35,8.03,3.3,-21.25,,,
9/28/18,"2,910.03","2,920.53","2,907.50","2,913.98",-3.97,13.03,3.95,-0.02,-6.5,-6.53,,,
10/1/18,"2,926.29","2,937.06","2,917.91","2,924.59",12.31,19.15,-1.7,10.61,3.93,-23.08,,,
10/2/18,"2,923.80","2,931.42","2,919.37","2,923.43",-0.79,12.05,-0.37,-1.16,-5.22,-6.83,,,
10/3/18,"2,931.69","2,939.86","2,921.36","2,925.51",8.26,18.5,-6.18,2.08,-2.07,-16.43,,,
10/4/18,"2,919.35","2,919.78","2,883.92","2,901.61",-6.16,35.86,-17.74,-23.9,-41.59,5.73,,,
10/5/18,"2,902.54","2,909.64","2,869.29","2,885.57",0.93,40.35,-16.97,-16.04,-32.32,-8.03,,,
10/8/18,"2,877.53","2,889.45","2,862.08","2,884.43",-8.04,27.37,6.9,-1.14,-23.49,-3.88,,,
10/9/18,"2,882.51","2,894.83","2,874.27","2,880.34",-1.92,20.56,-2.17,-4.09,-10.16,-10.4,,,
10/10/18,"2,873.90","2,874.02","2,784.86","2,785.68",-6.44,89.16,-88.22,-94.66,-95.48,6.32,,,
10/11/18,"2,776.87","2,795.14","2,710.51","2,728.37",-8.81,84.63,-48.5,-57.31,-75.17,-9.46,,,
10/12/18,"2,770.54","2,775.77","2,729.44","2,767.13",42.17,46.33,-3.41,38.76,1.07,-47.4,,,
10/15/18,"2,763.83","2,775.99","2,749.03","2,750.79",-3.3,26.96,-13.04,-16.34,-18.1,-8.86,,,
10/16/18,"2,767.05","2,813.46","2,766.91","2,809.92",16.26,46.55,42.87,59.13,16.12,-62.67,,,
10/17/18,"2,811.67","2,816.94","2,781.81","2,809.21",1.75,35.13,-2.46,-0.71,-28.11,-7.02,,,
10/18/18,"2,802.00","2,806.04","2,755.18","2,768.78",-7.21,50.86,-33.22,-40.43,-54.03,3.17,,,
10/19/18,"2,775.66","2,797.77","2,760.27","2,767.78",6.88,37.5,-7.88,-1,-8.51,-28.99,,,
10/22/18,"2,773.94","2,778.94","2,749.22","2,755.88",6.16,29.72,-18.06,-11.9,-18.56,-11.16,,,
10/23/18,"2,721.03","2,753.59","2,691.43","2,740.69",-34.85,62.16,19.66,-15.19,-64.45,2.29,,,
10/24/18,"2,737.87","2,742.59","2,651.89","2,656.10",-2.82,90.7,-81.77,-84.59,-88.8,-1.9,,,
10/25/18,"2,674.88","2,722.70","2,667.84","2,705.57",18.78,54.86,30.69,49.47,11.74,-66.6,,,
10/26/18,"2,667.86","2,692.38","2,628.16","2,658.69",-37.71,64.22,-9.17,-46.88,-77.41,13.19,,,
10/29/18,"2,682.65","2,706.85","2,603.54","2,641.25",23.96,103.31,-41.4,-17.44,-55.15,-48.16,,,
10/30/18,"2,640.68","2,685.43","2,635.34","2,682.63",-0.57,50.09,41.95,41.38,-5.91,-44.18,,,
10/31/18,"2,705.60","2,736.69","2,705.60","2,711.74",22.97,31.09,6.14,29.11,22.97,-54.06,,,
11/1/18,"2,717.58","2,741.67","2,708.85","2,740.37",5.84,32.82,22.79,28.63,-2.89,-29.93,,,
